Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Units,,,,,,m2,m,m,,A,V,A,V,A/K,V/K,C,V,A,A,Ohm,Ohm,%,%/K,,,
[0],lib_manufacturer,cec_material,lib_is_bifacial,,,cec_area,,,cec_n_s,cec_i_sc_ref,cec_v_oc_ref,cec_i_mp_ref,cec_v_mp_ref,cec_alpha_sc,cec_beta_oc,cec_t_noct,cec_a_ref,cec_i_l_ref,cec_i_o_ref,cec_r_s,cec_r_sh_ref,cec_adjust,cec_gamma_r,,,
AU Optronics PM060PWR_250,AU Optronics,Multi-c-Si,0,250.536,223.4,1.638,1.646,0.995,60,8.52,37.2,8.03,31.2,0.004906,-0.124322,47.6,1.589032,8.522857,0,0.15455,460.864508,13.806664,-0.4501,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245P00_250,AU Optronics,Multi-c-Si,0,248.4608,227.2,1.611,1.639,0.983,60,8.75,37.83,8.26,30.08,0.00637,-0.136491,45.3,1.56634,8.751024,0,0.388375,3318.892831,-0.909137,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245P01_250,AU Optronics,Multi-c-Si,0,248.4608,227.2,1.611,1.639,0.983,60,8.75,37.83,8.26,30.08,0.00637,-0.136491,45.3,1.56634,8.751024,0,0.388375,3318.892831,-0.909137,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245PA0_250,AU Optronics,Multi-c-Si,0,248.4608,227.2,1.611,1.639,0.983,60,8.75,37.83,8.26,30.08,0.00637,-0.136491,45.3,1.56634,8.751024,0,0.388375,3318.892831,-0.909137,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245PA1_250,AU Optronics,Multi-c-Si,0,248.4608,227.2,1.611,1.639,0.983,60,8.75,37.83,8.26,30.08,0.00637,-0.136491,45.3,1.56634,8.751024,0,0.388375,3318.892831,-0.909137,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245PA2_250,AU Optronics,Multi-c-Si,0,248.4608,227.2,1.611,1.639,0.983,60,8.75,37.83,8.26,30.08,0.00637,-0.136491,45.3,1.56634,8.751024,0,0.388375,3318.892831,-0.909137,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250M00_250,AU Optronics,Mono-c-Si,0,253.3404,224.6,1.611,1.639,0.983,60,8.66,37.86,8.22,30.82,0.005145,-0.11411,47.3,1.563653,8.753138,0,0.293327,392.406395,18.342244,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250M01_250,AU Optronics,Mono-c-Si,0,253.3404,223.4,1.638,1.651,0.992,60,8.66,37.86,8.22,30.82,0.005568,-0.130958,47.3,1.613049,8.751803,0,0.280886,472.16712,9.32313,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250MA0_250,AU Optronics,Mono-c-Si,0,253.3404,224.6,1.611,1.639,0.983,60,8.66,37.86,8.22,30.82,0.005145,-0.11411,47.3,1.563653,8.753138,0,0.293327,392.406395,18.342244,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250MA1_250,AU Optronics,Mono-c-Si,0,253.3404,224.6,1.611,1.639,0.983,60,8.66,37.86,8.22,30.82,0.005145,-0.11411,47.3,1.563653,8.753138,0,0.293327,392.406395,18.342244,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250MA2_250,AU Optronics,Mono-c-Si,0,253.3404,224.6,1.611,1.639,0.983,60,8.66,37.86,8.22,30.82,0.005145,-0.11411,47.3,1.563653,8.753138,0,0.293327,392.406395,18.342244,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060M00_255,AU Optronics,Mono-c-Si,0,257.3724,229.2,1.611,1.639,0.983,60,8.72,37.92,8.34,30.86,0.005181,-0.114291,47.3,1.55934,8.808038,0,0.293684,3085.063087,17.393091,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060M01_255,AU Optronics,Mono-c-Si,0,257.3724,229.2,1.611,1.639,0.983,60,8.72,37.92,8.34,30.86,0.005181,-0.114291,47.3,1.55934,8.808038,0,0.293684,3085.063087,17.393091,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060M02_255,AU Optronics,Mono-c-Si,0,257.3724,229.2,1.611,1.639,0.983,60,8.72,37.92,8.34,30.86,0.005181,-0.114291,47.3,1.55934,8.808038,0,0.293684,3085.063087,17.393091,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MA0_255,AU Optronics,Mono-c-Si,0,257.3724,229.2,1.611,1.639,0.983,60,8.72,37.92,8.34,30.86,0.005181,-0.114291,47.3,1.55934,8.808038,0,0.293684,3085.063087,17.393091,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MA1_255,AU Optronics,Mono-c-Si,0,257.3724,229.2,1.611,1.639,0.983,60,8.72,37.92,8.34,30.86,0.005181,-0.114291,47.3,1.55934,8.808038,0,0.293684,3085.063087,17.393091,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MA2_255,AU Optronics,Mono-c-Si,0,257.3724,229.2,1.611,1.639,0.983,60,8.72,37.92,8.34,30.86,0.005181,-0.114291,47.3,1.55934,8.808038,0,0.293684,3085.063087,17.393091,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MB0_255,AU Optronics,Mono-c-Si,0,257.3724,228,1.638,1.651,0.992,60,8.72,37.92,8.34,30.86,0.005607,-0.131165,47.3,1.616668,8.902314,0,0.277804,350.899751,9.45051,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MB1_255,AU Optronics,Mono-c-Si,0,257.3724,228,1.638,1.651,0.992,60,8.72,37.92,8.34,30.86,0.005607,-0.131165,47.3,1.616668,8.902314,0,0.277804,350.899751,9.45051,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MB2_255,AU Optronics,Mono-c-Si,0,257.3724,228,1.638,1.651,0.992,60,8.72,37.92,8.34,30.86,0.005607,-0.131165,47.3,1.616668,8.902314,0,0.277804,350.899751,9.45051,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MB3_255,AU Optronics,Mono-c-Si,0,257.3724,228,1.638,1.651,0.992,60,8.72,37.92,8.34,30.86,0.005607,-0.131165,47.3,1.616668,8.902314,0,0.277804,350.899751,9.45051,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MBR_255,AU Optronics,Mono-c-Si,0,255.51,228.2,1.638,1.646,0.995,60,8.67,37.68,8.35,30.6,0.004658,-0.134292,46,1.622442,8.845535,0,0.281642,1963.897491,8.383651,-0.4796,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MW0_255,AU Optronics,Mono-c-Si,0,257.3724,228,1.638,1.651,0.992,60,8.72,37.92,8.34,30.86,0.005607,-0.131165,47.3,1.616668,8.902314,0,0.277804,350.899751,9.45051,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MW1_255,AU Optronics,Mono-c-Si,0,257.3724,228,1.638,1.651,0.992,60,8.72,37.92,8.34,30.86,0.005607,-0.131165,47.3,1.616668,8.902314,0,0.277804,350.899751,9.45051,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MW2_255,AU Optronics,Mono-c-Si,0,257.3724,228,1.638,1.651,0.992,60,8.72,37.92,8.34,30.86,0.005607,-0.131165,47.3,1.616668,8.902314,0,0.277804,350.899751,9.45051,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MW3_255,AU Optronics,Mono-c-Si,0,257.3724,228,1.638,1.651,0.992,60,8.72,37.92,8.34,30.86,0.005607,-0.131165,47.3,1.616668,8.902314,0,0.277804,350.899751,9.45051,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MWR_255,AU Optronics,Mono-c-Si,0,255.51,228.2,1.638,1.646,0.995,60,8.67,37.68,8.35,30.6,0.004658,-0.134292,46,1.622442,8.845535,0,0.281642,1963.897491,8.383651,-0.4796,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060P00_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060P01_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060P02_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PA0_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PA1_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PA2_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PB0_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PB1_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PBR_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PW0_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PW1_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PW8_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PWR_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245P00_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245P01_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245PA0_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245PA1_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245PA2_255,AU Optronics,Multi-c-Si,0,253.5273,231.9,1.611,1.639,0.983,60,8.82,38.03,8.37,30.29,0.006421,-0.137212,45.3,1.57931,8.914214,0,0.376578,557.838487,-0.355885,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250M00_255,AU Optronics,Mono-c-Si,0,257.3724,229.2,1.611,1.639,0.983,60,8.72,37.92,8.34,30.86,0.005181,-0.114291,47.3,1.55934,8.808038,0,0.293684,3085.063087,17.393091,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250M01_255,AU Optronics,Mono-c-Si,0,257.3724,228,1.638,1.651,0.992,60,8.72,37.92,8.34,30.86,0.005607,-0.131165,47.3,1.616668,8.902314,0,0.277804,350.899751,9.45051,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250MA0_255,AU Optronics,Mono-c-Si,0,257.3724,229.2,1.611,1.639,0.983,60,8.72,37.92,8.34,30.86,0.005181,-0.114291,47.3,1.55934,8.808038,0,0.293684,3085.063087,17.393091,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250MA1_255,AU Optronics,Mono-c-Si,0,257.3724,229.2,1.611,1.639,0.983,60,8.72,37.92,8.34,30.86,0.005181,-0.114291,47.3,1.55934,8.808038,0,0.293684,3085.063087,17.393091,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250MA2_255,AU Optronics,Mono-c-Si,0,257.3724,229.2,1.611,1.639,0.983,60,8.72,37.92,8.34,30.86,0.005181,-0.114291,47.3,1.55934,8.808038,0,0.293684,3085.063087,17.393091,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060M00_260,AU Optronics,Mono-c-Si,0,261.4986,233.8,1.611,1.639,0.983,60,8.78,37.98,8.46,30.91,0.005216,-0.114472,47.3,1.563254,8.959303,0,0.289062,916.606259,17.595213,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060M01_260,AU Optronics,Mono-c-Si,0,261.4986,233.8,1.611,1.639,0.983,60,8.78,37.98,8.46,30.91,0.005216,-0.114472,47.3,1.563254,8.959303,0,0.289062,916.606259,17.595213,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060M02_260,AU Optronics,Mono-c-Si,0,261.4986,233.8,1.611,1.639,0.983,60,8.78,37.98,8.46,30.91,0.005216,-0.114472,47.3,1.563254,8.959303,0,0.289062,916.606259,17.595213,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MA0_260,AU Optronics,Mono-c-Si,0,261.4986,233.8,1.611,1.639,0.983,60,8.78,37.98,8.46,30.91,0.005216,-0.114472,47.3,1.563254,8.959303,0,0.289062,916.606259,17.595213,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MA1_260,AU Optronics,Mono-c-Si,0,261.4986,233.8,1.611,1.639,0.983,60,8.78,37.98,8.46,30.91,0.005216,-0.114472,47.3,1.563254,8.959303,0,0.289062,916.606259,17.595213,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MA2_260,AU Optronics,Mono-c-Si,0,261.4986,233.8,1.611,1.639,0.983,60,8.78,37.98,8.46,30.91,0.005216,-0.114472,47.3,1.563254,8.959303,0,0.289062,916.606259,17.595213,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MB0_260,AU Optronics,Mono-c-Si,0,261.4986,232.6,1.638,1.651,0.992,60,8.78,37.98,8.46,30.91,0.005646,-0.131373,47.3,1.612253,8.958095,0,0.277083,1534.970841,8.606152,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MB1_260,AU Optronics,Mono-c-Si,0,261.4986,232.6,1.638,1.651,0.992,60,8.78,37.98,8.46,30.91,0.005646,-0.131373,47.3,1.612253,8.958095,0,0.277083,1534.970841,8.606152,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MB2_260,AU Optronics,Mono-c-Si,0,261.4986,232.6,1.638,1.651,0.992,60,8.78,37.98,8.46,30.91,0.005646,-0.131373,47.3,1.612253,8.958095,0,0.277083,1534.970841,8.606152,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MB3_260,AU Optronics,Mono-c-Si,0,261.4986,232.6,1.638,1.651,0.992,60,8.78,37.98,8.46,30.91,0.005646,-0.131373,47.3,1.612253,8.958095,0,0.277083,1534.970841,8.606152,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MBR_260,AU Optronics,Mono-c-Si,0,260.1,232.9,1.638,1.646,0.995,60,8.8,37.8,8.5,30.6,0.004728,-0.134719,46,1.630531,9.073393,0,0.288533,387.909821,8.709043,-0.4796,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MW0_260,AU Optronics,Mono-c-Si,0,261.4986,232.6,1.638,1.651,0.992,60,8.78,37.98,8.46,30.91,0.005646,-0.131373,47.3,1.612253,8.958095,0,0.277083,1534.970841,8.606152,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MW1_260,AU Optronics,Mono-c-Si,0,261.4986,232.6,1.638,1.651,0.992,60,8.78,37.98,8.46,30.91,0.005646,-0.131373,47.3,1.612253,8.958095,0,0.277083,1534.970841,8.606152,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MW2_260,AU Optronics,Mono-c-Si,0,261.4986,232.6,1.638,1.651,0.992,60,8.78,37.98,8.46,30.91,0.005646,-0.131373,47.3,1.612253,8.958095,0,0.277083,1534.970841,8.606152,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MW3_260,AU Optronics,Mono-c-Si,0,261.4986,232.6,1.638,1.651,0.992,60,8.78,37.98,8.46,30.91,0.005646,-0.131373,47.3,1.612253,8.958095,0,0.277083,1534.970841,8.606152,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MWR_260,AU Optronics,Mono-c-Si,0,260.1,232.9,1.638,1.646,0.995,60,8.8,37.8,8.5,30.6,0.004728,-0.134719,46,1.630531,9.073393,0,0.288533,387.909821,8.709043,-0.4796,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060P00_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060P01_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060P02_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PA0_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PA1_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PA2_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PB0_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PB1_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PBR_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PW0_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PW1_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PW8_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060PWR_260,AU Optronics,Multi-c-Si,0,260.1332,231.5,1.951,1.961,0.995,72,7.83,43.2,7.24,35.93,0.004509,-0.144374,47.6,1.857821,7.840781,0,0.23736,172.384993,15.134199,-0.4501,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245P00_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245P01_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245PA0_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245PA1_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM245PA2_260,AU Optronics,Multi-c-Si,0,258.7752,236.5,1.611,1.639,0.983,60,8.89,38.23,8.49,30.48,0.006472,-0.137934,45.3,1.590788,9.078577,0,0.367808,337.337405,0.015864,-0.4306,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250M00_260,AU Optronics,Mono-c-Si,0,261.4986,233.8,1.611,1.639,0.983,60,8.78,37.98,8.46,30.91,0.005216,-0.114472,47.3,1.563254,8.959303,0,0.289062,916.606259,17.595213,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250M01_260,AU Optronics,Mono-c-Si,0,261.4986,232.6,1.638,1.651,0.992,60,8.78,37.98,8.46,30.91,0.005646,-0.131373,47.3,1.612253,8.958095,0,0.277083,1534.970841,8.606152,-0.4556,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250MA0_260,AU Optronics,Mono-c-Si,0,261.4986,233.8,1.611,1.639,0.983,60,8.78,37.98,8.46,30.91,0.005216,-0.114472,47.3,1.563254,8.959303,0,0.289062,916.606259,17.595213,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250MA1_260,AU Optronics,Mono-c-Si,0,261.4986,233.8,1.611,1.639,0.983,60,8.78,37.98,8.46,30.91,0.005216,-0.114472,47.3,1.563254,8.959303,0,0.289062,916.606259,17.595213,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM250MA2_260,AU Optronics,Mono-c-Si,0,261.4986,233.8,1.611,1.639,0.983,60,8.78,37.98,8.46,30.91,0.005216,-0.114472,47.3,1.563254,8.959303,0,0.289062,916.606259,17.595213,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060M00_265,AU Optronics,Mono-c-Si,0,264.3984,238.5,1.611,1.639,0.983,60,8.84,38.04,8.54,30.96,0.005252,-0.114653,47.3,1.563526,9.018503,0,0.287603,3167.099752,17.289776,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060M01_265,AU Optronics,Mono-c-Si,0,264.3984,238.5,1.611,1.639,0.983,60,8.84,38.04,8.54,30.96,0.005252,-0.114653,47.3,1.563526,9.018503,0,0.287603,3167.099752,17.289776,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060M02_265,AU Optronics,Mono-c-Si,0,264.3984,238.5,1.611,1.639,0.983,60,8.84,38.04,8.54,30.96,0.005252,-0.114653,47.3,1.563526,9.018503,0,0.287603,3167.099752,17.289776,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MA0_265,AU Optronics,Mono-c-Si,0,264.3984,238.5,1.611,1.639,0.983,60,8.84,38.04,8.54,30.96,0.005252,-0.114653,47.3,1.563526,9.018503,0,0.287603,3167.099752,17.289776,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MA1_265,AU Optronics,Mono-c-Si,0,264.3984,238.5,1.611,1.639,0.983,60,8.84,38.04,8.54,30.96,0.005252,-0.114653,47.3,1.563526,9.018503,0,0.287603,3167.099752,17.289776,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
AU Optronics PM060MA2_265,AU Optronics,Mono-c-Si,0,264.3984,238.5,1.611,1.639,0.983,60,8.84,38.04,8.54,30.96,0.005252,-0.114653,47.3,1.563526,9.018503,0,0.287603,3167.099752,17.289776,-0.4373,N,SAM 2020.2.29 r1,4/29/2020
