Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Units,,,,,,m2,m,m,,A,V,A,V,A/K,V/K,C,V,A,A,Ohm,Ohm,%,%/K,,,
[0],lib_manufacturer,cec_material,lib_is_bifacial,,,cec_area,,,cec_n_s,cec_i_sc_ref,cec_v_oc_ref,cec_i_mp_ref,cec_v_mp_ref,cec_alpha_sc,cec_beta_oc,cec_t_noct,cec_a_ref,cec_i_l_ref,cec_i_o_ref,cec_r_s,cec_r_sh_ref,cec_adjust,cec_gamma_r,,,
Andalay Solar ST-185-1AC3-B-A,Andalay Solar,Mono-c-Si,0,185.276000,167.200000,1.277000,1.58,0.808,72,5.430000,45,5.090000,36.400000,0.002986,-0.146700,45.800000,1.855506,5.435456,0.000000,0.614430,611.534380,9.026378,-0.436000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar ST-185-1AC3-B-B,Andalay Solar,Mono-c-Si,0,185.276000,167.200000,1.277000,1.58,0.808,72,5.430000,45,5.090000,36.400000,0.002986,-0.146700,45.800000,1.855506,5.435456,0.000000,0.614430,611.534380,9.026378,-0.436000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar ST-190-1AC1-A-B,Andalay Solar,Mono-c-Si,0,190.320000,171.800000,1.277000,1.58,0.808,72,5.620000,45.200000,5.200000,36.600000,0.003091,-0.147352,45.800000,1.878960,5.632298,0.000000,0.585629,267.629676,10.676049,-0.436000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar ST-190-1AC3-B-B,Andalay Solar,Mono-c-Si,0,190.320000,171.800000,1.277000,1.58,0.808,72,5.620000,45.200000,5.200000,36.600000,0.003091,-0.147352,45.800000,1.878960,5.632298,0.000000,0.585629,267.629676,10.676049,-0.436000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar ST-195-1AC1-A-B,Andalay Solar,Mono-c-Si,0,195.078000,176.500000,1.277000,1.58,0.808,72,5.690000,45.400000,5.330000,36.600000,0.003129,-0.148004,45.800000,1.869121,5.696208,0.000000,0.618801,567.153484,8.695737,-0.436000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar ST-195-1AC3-B-B,Andalay Solar,Mono-c-Si,0,195.078000,176.500000,1.277000,1.58,0.808,72,5.690000,45.400000,5.330000,36.600000,0.003129,-0.148004,45.800000,1.869121,5.696208,0.000000,0.618801,567.153484,8.695737,-0.436000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar LW-230-1-AC0-D-B,Andalay Solar,Multi-c-Si,0,229.804000,204.400000,1.619000,1.644,0.985,60,8.380000,36.600000,7.870000,29.200000,0.005028,-0.124440,48.200000,1.526809,8.385972,0.000000,0.376603,528.420214,6.868254,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar LW-230-1-AC1-A-B,Andalay Solar,Multi-c-Si,0,229.804000,204.400000,1.619000,1.644,0.985,60,8.380000,36.600000,7.870000,29.200000,0.005028,-0.124440,48.200000,1.526809,8.385972,0.000000,0.376603,528.420214,6.868254,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar LW-230-1-AC2-D-B,Andalay Solar,Multi-c-Si,0,229.804000,204.400000,1.619000,1.644,0.985,60,8.380000,36.600000,7.870000,29.200000,0.005028,-0.124440,48.200000,1.526809,8.385972,0.000000,0.376603,528.420214,6.868254,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar LW-230-1-AC3-B-B,Andalay Solar,Multi-c-Si,0,229.804000,204.400000,1.619000,1.644,0.985,60,8.380000,36.600000,7.870000,29.200000,0.005028,-0.124440,48.200000,1.526809,8.385972,0.000000,0.376603,528.420214,6.868254,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar LW-235-1-AC0-D-B,Andalay Solar,Multi-c-Si,0,236.800000,209,1.619000,1.644,0.985,60,8.450000,37.200000,8,29.600000,0.005070,-0.126480,48.200000,1.550255,8.542399,0.000000,0.387692,418.865737,6.652784,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar LW-235-1-AC1-A-B,Andalay Solar,Multi-c-Si,0,236.800000,209,1.619000,1.644,0.985,60,8.450000,37.200000,8,29.600000,0.005070,-0.126480,48.200000,1.550255,8.542399,0.000000,0.387692,418.865737,6.652784,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar LW-235-1-AC2-D-B,Andalay Solar,Multi-c-Si,0,236.800000,209,1.619000,1.644,0.985,60,8.450000,37.200000,8,29.600000,0.005070,-0.126480,48.200000,1.550255,8.542399,0.000000,0.387692,418.865737,6.652784,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar LW-235-1-AC3-B-B,Andalay Solar,Multi-c-Si,0,236.800000,209,1.619000,1.644,0.985,60,8.450000,37.200000,8,29.600000,0.005070,-0.126480,48.200000,1.550255,8.542399,0.000000,0.387692,418.865737,6.652784,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar LW-240-1-AC0-D-B,Andalay Solar,Multi-c-Si,0,239.890000,213.600000,1.619000,1.644,0.985,60,8.560000,37.400000,8.050000,29.800000,0.005136,-0.127160,48.200000,1.557818,8.564750,0.000000,0.382385,689.052463,6.564678,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar LW-240-1-AC1-A-B,Andalay Solar,Multi-c-Si,0,239.890000,213.600000,1.619000,1.644,0.985,60,8.560000,37.400000,8.050000,29.800000,0.005136,-0.127160,48.200000,1.557818,8.564750,0.000000,0.382385,689.052463,6.564678,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar LW-240-1-AC2-D-B,Andalay Solar,Multi-c-Si,0,239.890000,213.600000,1.619000,1.644,0.985,60,8.560000,37.400000,8.050000,29.800000,0.005136,-0.127160,48.200000,1.557818,8.564750,0.000000,0.382385,689.052463,6.564678,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar LW-240-1-AC3-B-B,Andalay Solar,Multi-c-Si,0,239.890000,213.600000,1.619000,1.644,0.985,60,8.560000,37.400000,8.050000,29.800000,0.005136,-0.127160,48.200000,1.557818,8.564750,0.000000,0.382385,689.052463,6.564678,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar TW-240-1-AC2-D-B,Andalay Solar,Multi-c-Si,0,239.730000,212.400000,1.277000,1.58,0.808,72,8.480000,36.200000,7.860000,30.500000,0.005088,-0.130320,48.800000,1.639180,8.485796,0.000000,0.105974,155.050101,17.474214,-0.490000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar TW-245-1-AC2-D-B,Andalay Solar,Multi-c-Si,0,245.077500,217,1.277000,1.58,0.808,72,8.590000,36.400000,7.970000,30.750000,0.005154,-0.131040,48.800000,1.649809,8.595024,0.000000,0.093451,159.768899,17.682960,-0.490000,N,SAM 2020.11.29 r2,12/1/2021
Andalay Solar TW-250-1-AC2-D-B,Andalay Solar,Multi-c-Si,0,250.290000,221.600000,1.277000,1.58,0.808,72,8.750000,36.800000,8.100000,30.900000,0.005250,-0.132480,48.800000,1.664266,8.757153,0.000000,0.119394,146.052821,17.201251,-0.490000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM160-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,159.995700,141.500000,1.277000,1.58,0.808,72,5.120000,42.420000,4.570000,35.010000,0.002765,-0.155681,46.900000,1.926571,5.136661,0.000000,0.374615,115.122173,15.614550,-0.484000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM165-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,164.964000,146,1.277000,1.58,0.808,72,5.220000,42.500000,4.660000,35.400000,0.002819,-0.155975,46.900000,1.941454,5.233149,0.000000,0.284836,113.079680,16.824531,-0.484000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM170-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,170.168000,150.500000,1.277000,1.58,0.808,72,5.350000,42.700000,4.780000,35.600000,0.002889,-0.156709,46.900000,1.950621,5.362929,0.000000,0.271467,112.329117,16.834313,-0.484000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM175-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,174.833000,155.100000,1.277000,1.58,0.808,72,5.450000,43.100000,4.870000,35.900000,0.002943,-0.158177,46.900000,1.967526,5.463545,0.000000,0.277325,111.581790,16.690408,-0.484000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM180-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,180.139000,159.600000,1.277000,1.58,0.808,72,5.590000,43.300000,4.990000,36.100000,0.003019,-0.158911,46.900000,1.979273,5.603676,0.000000,0.262862,107.445529,16.958461,-0.484000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM185-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,184.982000,164.200000,1.277000,1.58,0.808,72,5.720000,43.400000,5.110000,36.200000,0.003089,-0.159278,46.900000,1.983336,5.733641,0.000000,0.254143,106.571074,16.911047,-0.484000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM190-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,189.849000,168.800000,1.277000,1.58,0.808,72,5.860000,43.500000,5.230000,36.300000,0.003164,-0.159645,46.900000,1.989866,5.873942,0.000000,0.244148,102.616721,17.109224,-0.484000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM195-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,194.931000,173.400000,1.277000,1.58,0.808,72,6.010000,43.600000,5.370000,36.300000,0.003245,-0.160012,46.900000,1.989877,6.025167,0.000000,0.258027,102.246575,16.640143,-0.484000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM200-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,200.104800,178,1.277000,1.58,0.808,72,5.950000,45.700000,5.540000,36.120000,0.003213,-0.167719,46.900000,1.965523,5.958960,0.000000,0.713068,473.511256,4.918592,-0.484000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP205-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,205.100000,182.300000,1.627000,1.64,0.992,60,7.840000,35.100000,7,29.300000,0.005723,-0.126711,46.900000,1.597351,7.858724,0.000000,0.148218,62.061087,17.761044,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP210-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,209.916000,186.900000,1.627000,1.64,0.992,60,8.010000,35.200000,7.140000,29.400000,0.005847,-0.127072,46.900000,1.604330,8.029176,0.000000,0.142023,59.323844,18.068372,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP215-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,215.055000,191.500000,1.627000,1.64,0.992,60,8.160000,35.400000,7.290000,29.500000,0.005957,-0.127794,46.900000,1.608603,8.180436,0.000000,0.152139,60.747823,17.450460,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM220-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,220.070000,197.600000,1.627000,1.64,0.992,60,7.980000,36.290000,7.460000,29.500000,0.002655,-0.118683,45.200000,1.521450,7.989095,0.000000,0.308833,270.971480,12.477415,-0.468170,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP220-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,220.070000,196,1.627000,1.64,0.992,60,8.320000,35.400000,7.460000,29.500000,0.006074,-0.127794,46.900000,1.604544,8.339776,0.000000,0.150623,63.367416,16.946430,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM225-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,224.960000,202.200000,1.627000,1.64,0.992,60,8.130000,36.410000,7.600000,29.600000,0.002705,-0.119075,45.200000,1.526581,8.139280,0.000000,0.303753,266.124305,12.491301,-0.468170,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP225-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,224.960000,200.600000,1.627000,1.64,0.992,60,8.460000,35.800000,7.600000,29.600000,0.006176,-0.129238,46.900000,1.612560,8.484195,0.000000,0.187227,65.465355,15.647726,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM230-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,229.878000,206.800000,1.627000,1.64,0.992,60,8.290000,36.530000,7.740000,29.700000,0.002758,-0.119468,45.200000,1.532793,8.300322,0.000000,0.298354,239.614338,12.649367,-0.468170,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP230-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,230.056000,205.200000,1.627000,1.64,0.992,60,8.600000,36,7.720000,29.800000,0.006278,-0.129960,46.900000,1.623586,8.624193,0.000000,0.179597,63.842214,15.902356,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM235-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,235.122000,211.400000,1.627000,1.64,0.992,60,8.440000,36.650000,7.890000,29.800000,0.002808,-0.119860,45.200000,1.536767,8.449600,0.000000,0.293797,258.291946,12.508633,-0.468170,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP235-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,234.900000,209.800000,1.627000,1.64,0.992,60,8.750000,36.100000,7.830000,30,0.006387,-0.130321,46.900000,1.635660,8.773264,0.000000,0.158042,59.442626,16.851711,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM240-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,240.097000,216,1.627000,1.64,0.992,60,8.590000,36.780000,8.030000,29.900000,0.002858,-0.120285,45.200000,1.542072,8.599808,0.000000,0.290525,254.445062,12.488162,-0.468170,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP240-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,240.090000,214.400000,1.627000,1.64,0.992,60,8.900000,36.200000,7.950000,30.200000,0.006497,-0.130682,46.900000,1.646264,8.921554,0.000000,0.137574,56.806917,17.617405,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM245-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,245.014000,220.600000,1.627000,1.64,0.992,60,8.710000,37.020000,8.140000,30.100000,0.002898,-0.121070,45.200000,1.552524,8.720128,0.000000,0.287652,247.388319,12.540405,-0.468170,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP245-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,245.127000,219,1.627000,1.64,0.992,60,9.060000,36.400000,8.090000,30.300000,0.006614,-0.131404,46.900000,1.653471,9.083639,0.000000,0.145642,55.819637,17.373254,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM250-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,250.056000,225.300000,1.627000,1.64,0.992,60,8.860000,37.150000,8.280000,30.200000,0.002947,-0.121495,45.200000,1.557825,8.870337,0.000000,0.284586,243.932429,12.519472,-0.468170,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP250-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,249.888000,223.600000,1.627000,1.64,0.992,60,9.210000,36.500000,8.220000,30.400000,0.006723,-0.131765,46.900000,1.659148,9.233781,0.000000,0.141050,54.625573,17.513919,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM255-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,254.898000,229.900000,1.627000,1.64,0.992,60,8.920000,37.640000,8.330000,30.600000,0.002967,-0.123098,45.200000,1.579095,8.930952,0.000000,0.286081,232.995866,12.613437,-0.468170,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP255-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,254.980000,231,1.627000,1.64,0.992,60,8.950000,37.520000,8.360000,30.500000,0.005017,-0.123891,45.400000,1.567752,8.961013,0.000000,0.286078,232.490119,10.406616,-0.442770,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP255-72,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,254.826000,227.100000,1.940000,1.956,0.992,72,8.130000,42.100000,7.260000,35.100000,0.005935,-0.151981,46.900000,1.914220,8.150177,0.000000,0.178644,71.980981,17.575458,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM260-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,259.920000,234.500000,1.627000,1.64,0.992,60,9.150000,37.390000,8.550000,30.400000,0.003044,-0.122280,45.200000,1.568145,9.160751,0.000000,0.276657,235.455292,12.553810,-0.468170,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP260-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,260.100000,235.700000,1.627000,1.64,0.992,60,9.090000,37.640000,8.500000,30.600000,0.005096,-0.124287,45.400000,1.571847,9.100335,0.000000,0.282347,248.341735,10.289390,-0.442770,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP260-72,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,260.128000,231.600000,1.940000,1.956,0.992,72,8.270000,42.200000,7.390000,35.200000,0.006037,-0.152342,46.900000,1.918435,8.290029,0.000000,0.173666,71.707647,17.544366,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM265-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,265.045000,239.200000,1.627000,1.64,0.992,60,9.300000,37.520000,8.690000,30.500000,0.003094,-0.122705,45.200000,1.573443,9.310961,0.000000,0.273913,232.401131,12.532719,-0.468170,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP265-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,264.941000,240.400000,1.627000,1.64,0.992,60,9.240000,37.760000,8.630000,30.700000,0.005180,-0.124684,45.400000,1.578020,9.251433,0.000000,0.278191,224.829942,10.438287,-0.442770,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP265-72,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,265.103000,236.200000,1.940000,1.956,0.992,72,8.410000,42.300000,7.510000,35.300000,0.006139,-0.152703,46.900000,1.924467,8.430242,0.000000,0.168217,69.890007,17.702186,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM270-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,269.892000,243.800000,1.627000,1.64,0.992,60,9.440000,37.640000,8.820000,30.600000,0.003140,-0.123098,45.200000,1.578635,9.451192,0.000000,0.270376,228.048992,12.553809,-0.468170,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM270-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,270.155000,242,1.940000,1.956,0.992,72,8.140000,43.670000,7.610000,35.500000,0.003431,-0.147985,45.700000,1.847706,8.148821,0.000000,0.359622,331.865420,10.351269,-0.467570,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP270-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,270.116000,245,1.627000,1.64,0.992,60,9.380000,37.880000,8.770000,30.800000,0.005259,-0.125080,45.400000,1.582138,9.390757,0.000000,0.274691,239.539215,10.324585,-0.442770,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP270-72,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,270.045000,240.800000,1.940000,1.956,0.992,72,8.570000,42.400000,7.650000,35.300000,0.006256,-0.153064,46.900000,1.926644,8.592353,0.000000,0.178344,68.376398,17.438961,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM275-60,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,275.044000,248.500000,1.627000,1.64,0.992,60,9.550000,37.880000,8.930000,30.800000,0.003177,-0.123883,45.200000,1.588096,9.560652,0.000000,0.268404,240.642424,12.476999,-0.468170,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM275-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,275.188000,246.600000,1.940000,1.956,0.992,72,8.270000,43.790000,7.730000,35.600000,0.003485,-0.148391,45.700000,1.853075,8.279094,0.000000,0.354537,322.418798,10.383029,-0.467570,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP275-60,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,275.010000,249.700000,1.627000,1.64,0.992,60,9.520000,38.010000,8.900000,30.900000,0.005337,-0.125509,45.400000,1.587491,9.531017,0.000000,0.272326,235.324277,10.313651,-0.442770,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP275-72,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,275.125000,245.400000,1.940000,1.956,0.992,72,8.680000,42.600000,7.750000,35.500000,0.006336,-0.153786,46.900000,1.936572,8.701914,0.000000,0.171848,68.066697,17.532582,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM280-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,279.888000,251.200000,1.940000,1.956,0.992,72,8.390000,43.910000,7.840000,35.700000,0.003536,-0.148798,45.700000,1.858531,8.399414,0.000000,0.350014,311.948267,10.423851,-0.467570,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP280-72,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,279.888000,249.900000,1.940000,1.956,0.992,72,8.780000,42.800000,7.840000,35.700000,0.006409,-0.154508,46.900000,1.946690,8.801486,0.000000,0.165642,67.688880,17.644767,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM285-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,284.968000,255.800000,1.940000,1.956,0.992,72,8.520000,44.030000,7.960000,35.800000,0.003591,-0.149204,45.700000,1.863889,8.529686,0.000000,0.345226,303.675056,10.454041,-0.467570,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJP285-72,Anhui Rinengzhongtian Semiconductor Development,Multi-c-Si,0,285.046000,254.500000,1.940000,1.956,0.992,72,8.890000,43.100000,7.940000,35.900000,0.006490,-0.155591,46.900000,1.958296,8.912675,0.000000,0.172411,67.594548,17.426557,-0.462000,N,SAM 2020.11.29 r2,12/1/2021
Anhui Rinengzhongtian Semiconductor Development QJM290-72,Anhui Rinengzhongtian Semiconductor Development,Mono-c-Si,0,290.072000,260.500000,1.940000,1.956,0.992,72,8.640000,44.160000,8.080000,35.900000,0.003641,-0.149645,45.700000,1.868141,8.649130,0.000000,0.342414,324.049991,10.319927,-0.467570,N,SAM 2020.11.29 r2,12/1/2021
