Manufacturer,Model Number,Description,BIPV,Nameplate Pmax,PTC,Notes,Family,A_c,N_s,Technology,Nameplate Isc,Nameplate Voc,Nameplate Ipmax,Nameplate Vpmax,Average NOCT,gammaPmax,alphaIsc,betaVoc,alphaIpmax,betaVpmax,IPmax_low,VPmax_low,IPmax_NOCT,VPmax_NOCT,NREL Autosolver Date,NREL Autosolver Time,a_ref,I_L_ref,I_o_ref,R_s_ref,R_sh_ref,Adj,Mounting,N_p,Type,Short Side,Long Side,Geometric Multiplier,P2/Pref,CEC Listing Date,Last Update
Seraphim Solar System Co._Ltd.,SRP-300-6MB,300 W Monocrystalline Module,N,300,272.4,,Monocrystalline,1.63,60,Mono-c-Si,9.65,39.7,9.35,32.1,45.8,-0.446,0.0343,-0.2326,-0.0124,-0.3107,1.79,31.03,7.18,29.32,,,,,,,,,,,,,,,,9/1/2017,
Seraphim Solar System Co._Ltd.,SRP-300-6MB-BB,60 Cell Mono c-Si PV Module Black Backsheet,Y,300,274.2,,Monocrystalline,1.57,60,Mono-c-Si,9.65,39.7,9.35,32.1,46.9,-0.4,0.038,-0.286,-0.006,-0.394,1.757,31.293,7.066,29.196,,,,,,,,,,,,,,,,9/1/2017,
Seraphim Solar System Co._Ltd.,SRP-300-6PA,300 W Polycrystalline Module,N,300,269,,Polycrystalline,1.94,72,Multi-c-Si,8.92,44.5,8.36,35.9,48.6,-0.4192,0.0557,-0.3164,-0.0035,-0.4152,1.65,35.71,6.58,32.63,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.196405,,
Seraphim Solar System Co._Ltd.,SRP-305-6MA,305 W Monocrystalline Module,N,305,274.1,,Monocrystalline,1.94,72,Mono-c-Si,8.93,44.9,8.36,36.5,48.5,-0.4146,0.0498,-0.3113,-0.0047,-0.4109,1.68,36.4,6.66,33.24,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.200498361,,
Seraphim Solar System Co._Ltd.,SRP-305-6MB-BB,60 Cell Mono c-Si PV Module Black Backsheet,Y,305,278.9,,Monocrystalline,1.57,60,Mono-c-Si,9.76,39.9,9.45,32.3,46.9,-0.4,0.038,-0.286,-0.006,-0.394,1.757,31.293,7.066,29.196,,,,,,,,,,,,,,,,9/1/2017,
Seraphim Solar System Co._Ltd.,SRP-305-6PA,305 W Polycrystalline Module,N,305,273.7,,Polycrystalline,1.94,72,Multi-c-Si,9.06,44.6,8.48,36,48.6,-0.4192,0.0557,-0.3164,-0.0035,-0.4152,1.67,35.81,6.67,32.72,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.196074426,,
Seraphim Solar System Co._Ltd.,SRP-310-6MA,310 W Monocrystalline Module,N,310,278.8,,Monocrystalline,1.94,72,Mono-c-Si,9,45,8.43,36.8,48.5,-0.4146,0.0498,-0.3113,-0.0047,-0.4109,1.69,36.7,6.71,33.51,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.200074194,,
Seraphim Solar System Co._Ltd.,SRP-310-6PA,310 W Polycrystalline Module,N,310,278.3,,Polycrystalline,1.94,72,Multi-c-Si,9.13,44.7,8.54,36.3,48.6,-0.4192,0.0557,-0.3164,-0.0035,-0.4152,1.69,36.11,6.72,32.99,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.196857742,,
Seraphim Solar System Co._Ltd.,SRP-315-6MA,315 W Monocrystalline Module,N,315,283.4,,Monocrystalline,1.94,72,Mono-c-Si,9.08,45.2,8.55,36.9,48.5,-0.4146,0.0498,-0.3113,-0.0047,-0.4109,1.72,36.8,6.81,33.6,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.200939683,,
Seraphim Solar System Co._Ltd.,SRP-315-6PA,315 W Polycrystalline Module,N,315,282.9,,Polycrystalline,1.94,72,Multi-c-Si,9.25,44.8,8.66,36.4,48.6,-0.4192,0.0557,-0.3164,-0.0035,-0.4152,1.71,36.21,6.81,33.09,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.196568571,,
Seraphim Solar System Co._Ltd.,SRP-320-6MA,320 W Monocrystalline Module,N,320,288,,Monocrystalline,1.94,72,Mono-c-Si,9.08,45.2,8.43,38,48.5,-0.4146,0.0498,-0.3113,-0.0047,-0.4109,1.69,37.9,6.71,34.61,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.200159375,,
Seraphim Solar System Co._Ltd.,SRP-320-6PA,320 W Polycrystalline Module,N,320,287.5,Multiple Listing of Seraphim Energy Group SEG-6PA-320WW,Polycrystalline,1.94,72,Multi-c-Si,9.38,44.9,8.78,36.4,48.6,-0.4192,0.0557,-0.3164,-0.0035,-0.4152,1.73,36.21,6.91,33.09,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.195760313,,
Seraphim Solar System Co._Ltd.,SRP-325-6MA,325 W Monocrystalline Module,N,325,292.7,,Monocrystalline,1.94,72,Mono-c-Si,9.2,45.3,8.54,38.1,48.5,-0.4146,0.0498,-0.3113,-0.0047,-0.4109,1.71,38.03,6.82,34.79,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.200096308,,
Seraphim Solar System Co._Ltd.,SRP-325-6PA,325 W Polycrystalline Module,N,325,294.5,,Polycrystalline,1.94,72,Multi-c-Si,9.03,45.7,8.72,37.3,45.4,-0.4501,0.041,-0.3055,-0.0131,-0.3891,1.67,36.11,6.77,34.55,,,,,,,,,,,,,,,,9/1/2017,
Seraphim Solar System Co._Ltd.,SRP-330-6MA,330 W Monocrystalline Module,N,330,297.3,,Monocrystalline,1.94,72,Mono-c-Si,9.48,45.6,8.62,38.3,48.5,-0.4146,0.0498,-0.3113,-0.0047,-0.4109,1.73,38.23,6.88,34.97,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.200417879,,
Seraphim Solar System Co._Ltd.,SRP-330-6PA,330 W Polycrystalline Module,N,330,299.2,,Polycrystalline,1.94,72,Multi-c-Si,9.12,45.9,8.8,37.5,45.4,-0.4501,0.041,-0.3055,-0.0131,-0.3891,1.67,36.11,6.77,34.55,,,,,,,,,,,,,,,,9/1/2017,
Seraphim Solar System Co._Ltd.,SRP-335-6MA,335 W Monocrystalline Module,N,335,302,Multiple Listing of Seraphim Energy Group SEG-6MA-335WW,Monocrystalline,1.94,72,Mono-c-Si,9.6,45.7,8.73,38.4,48.5,-0.4146,0.0498,-0.3113,-0.0047,-0.4109,1.75,38.33,6.97,35.06,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.200231343,,
Seraphim Solar System Co._Ltd.,SRP-340-6MA,340 W Monocrystalline Module,N,340,306.6,Multiple Listing of Seraphim Energy Group SEG-6MA-340WW,Monocrystalline,1.94,72,Mono-c-Si,9.72,45.8,8.84,38.5,48.5,-0.4146,0.0498,-0.3113,-0.0047,-0.4109,1.77,38.43,7.06,35.15,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.200062059,,
Seraphim Solar System Co._Ltd.,SRP-345-6MA,345 W Monocrystalline Module,N,345,315.4,Multiple Listing of Seraphim Energy Group SEG-6MA-345WW,Monocrystalline,1.876,72,Multi-c-Si,9.43,46.8,9.11,37.9,46.5,-0.402,0.039,-0.286,-0.009,-0.393,1.82,37.16,7.31,34.87,,,,,,,,,Rack,1,Flat Plate,0.97,1.934,1,0.1963251,,
Seraphim Solar System Co._Ltd.,SRP-350-6MA,350 W Monocrystalline Module,N,350,320.1,Multiple Listing of Seraphim Energy Group SEG-6MA-350WW,Monocrystalline,1.876,72,Multi-c-Si,9.51,47,9.19,38.1,46.5,-0.402,0.039,-0.286,-0.009,-0.393,1.84,37.36,7.37,35.05,,,,,,,,,Rack,1,Flat Plate,0.97,1.934,1,0.196250051,,
Seraphim Solar System Co._Ltd.,SRP-355-6MA,355 W Monocrystalline Module,N,355,324.8,Multiple Listing of Seraphim Energy Group SEG-6MA-355WW,Monocrystalline,1.876,72,Multi-c-Si,9.61,47.2,9.27,38.3,46.5,-0.402,0.039,-0.286,-0.009,-0.393,1.85,37.55,7.43,35.24,,,,,,,,,Rack,1,Flat Plate,0.97,1.934,1,0.196194799,,
Seraphim Solar System Co._Ltd.,SRP-360-6MA,360 W Monocrystalline Module,N,360,329.5,Multiple Listing of Seraphim Energy Group SEG-6MA-360WW,Monocrystalline,1.876,72,Multi-c-Si,9.7,47.4,9.36,38.5,46.5,-0.402,0.039,-0.286,-0.009,-0.393,1.87,37.75,7.51,35.42,,,,,,,,,Rack,1,Flat Plate,0.97,1.934,1,0.196368314,,
Seraphim Solar USA Manufacturing Inc.,SRP-345-6QA-WB-40,345 W_72 Cell PERC Monocrystalline Module_40 mm black frame,N,345,318.3,,Monocrystalline,1.88,72,Mono-c-Si,9.22,46.6,8.95,38.1,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-345-6QA-WB-50,345 W_72 Cell PERC Monocrystalline Module_50 mm black frame,N,345,318.3,,Monocrystalline,1.88,72,Mono-c-Si,9.22,46.6,8.95,38.1,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-345-6QA-WS-40,345 W_72 Cell PERC Monocrystalline Module_40 mm frame,N,345,318.3,,Monocrystalline,1.88,72,Mono-c-Si,9.22,46.6,8.95,38.1,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-345-6QA-WS-50,345 W_72 Cell PERC Monocrystalline Module_50 mm frame,N,345,318.3,,Monocrystalline,1.88,72,Mono-c-Si,9.22,46.6,8.95,38.1,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-350-6QA-WB-40,350 W_72 Cell PERC Monocrystalline Module_40 mm black frame,N,350,323,,Monocrystalline,1.88,72,Mono-c-Si,9.35,47.5,9.13,38.5,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-350-6QA-WB-50,350 W_72 Cell PERC Monocrystalline Module_50 mm black frame,N,350,323,,Monocrystalline,1.88,72,Mono-c-Si,9.35,47.5,9.13,38.5,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-350-6QA-WS-40,350 W_72 Cell PERC Monocrystalline Module_40 mm frame,N,350,323,,Monocrystalline,1.88,72,Mono-c-Si,9.35,47.5,9.13,38.5,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-350-6QA-WS-50,350 W_72 Cell PERC Monocrystalline Module_50 mm frame,N,350,323,,Monocrystalline,1.88,72,Mono-c-Si,9.35,47.5,9.13,38.5,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-355-6QA-WB-40,355 W_72 Cell PERC Monocrystalline Module_40 mm black frame,N,355,327.8,,Monocrystalline,1.88,72,Mono-c-Si,9.49,48.3,9.15,38.9,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-355-6QA-WB-50,355 W_72 Cell PERC Monocrystalline Module_50 mm black frame,N,355,327.8,,Monocrystalline,1.88,72,Mono-c-Si,9.49,48.3,9.15,38.9,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-355-6QA-WS-40,355 W_72 Cell PERC Monocrystalline Module_40 mm frame,N,355,327.8,,Monocrystalline,1.88,72,Mono-c-Si,9.49,48.3,9.15,38.9,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-355-6QA-WS-50,355 W_72 Cell PERC Monocrystalline Module_50 mm frame,N,355,327.8,,Monocrystalline,1.88,72,Mono-c-Si,9.49,48.3,9.15,38.9,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-360-6QA-WB-40,360 W_72 Cell PERC Monocrystalline Module_40 mm black frame,N,360,332.5,,Monocrystalline,1.88,72,Mono-c-Si,9.62,48,9.24,39.1,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-360-6QA-WB-50,360 W_72 Cell PERC Monocrystalline Module_50 mm black frame,N,360,332.5,,Monocrystalline,1.88,72,Mono-c-Si,9.62,48,9.24,39.1,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-360-6QA-WS-40,360 W_72 Cell PERC Monocrystalline Module_40 mm frame,N,360,332.5,,Monocrystalline,1.88,72,Mono-c-Si,9.62,48,9.24,39.1,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-360-6QA-WS-50,360 W_72 Cell PERC Monocrystalline Module_50 mm frame,N,360,332.5,,Monocrystalline,1.88,72,Mono-c-Si,9.62,48,9.24,39.1,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-365-6QA-WB-40,365 W_72 Cell PERC Monocrystalline Module_40 mm black frame,N,365,337.3,,Monocrystalline,1.88,72,Mono-c-Si,9.76,48.3,9.31,38.9,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-365-6QA-WB-50,365 W_72 Cell PERC Monocrystalline Module_50 mm black frame,N,365,337.3,,Monocrystalline,1.88,72,Mono-c-Si,9.76,48.3,9.31,38.9,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-365-6QA-WS-40,365 W_72 Cell PERC Monocrystalline Module_40 mm frame,N,365,337.3,,Monocrystalline,1.88,72,Mono-c-Si,9.76,48.3,9.31,38.9,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
Seraphim Solar USA Manufacturing Inc.,SRP-365-6QA-WS-50,365 W_72 Cell PERC Monocrystalline Module_50 mm frame,N,365,337.3,,Monocrystalline,1.88,72,Mono-c-Si,9.76,48.3,9.31,38.9,44.5,-0.4,0.039,-0.29,-0.006,-0.394,1.82,37.28,7.3,35.3,,,,,,,,,,,,,,,,1/2/2018,
SET-Solar,SETA-125-150W-72M,150 W Monocrystalline Module,N,150,132,,Monocrystalline,1.277,72,Mono-c-Si,4.85,43.6,4.35,34.6,45.8,-0.522,0.072,-0.444,0.0184,-0.576,0.83,34.5,3.73,30.56,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.191017057,,
SET-Solar,SETA-125-155W-72M,155 W Monocrystalline Module,N,155,136.5,,Monocrystalline,1.277,72,Mono-c-Si,4.95,43.8,4.45,34.8,45.8,-0.522,0.072,-0.444,0.0184,-0.576,0.85,34.7,3.81,30.73,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.190197853,,
SET-Solar,SETA-125-160W-72M,160 W Monocrystalline Module,N,160,141,,Monocrystalline,1.277,72,Mono-c-Si,5,44.1,4.55,35.1,45.8,-0.522,0.072,-0.444,0.0184,-0.576,0.87,35,3.9,31,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.190018806,,
SET-Solar,SDM-170/(165)-72M,165 W Monocrystalline Module,N,165,145.3,,Monocrystalline,1.277,72,Mono-c-Si,5.2,43.2,4.65,35.6,45.4,-0.538545,0.04381,-0.399144,-0.047189,-0.494137,0.9,33.54,3.61,31.6,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.183930836,,
SET-Solar,SETA-125-165W-72M,165 W Monocrystalline Module,N,165,145.5,,Monocrystalline,1.277,72,Mono-c-Si,5.05,44.2,4.7,35.2,45.8,-0.522,0.072,-0.444,0.0184,-0.576,0.95,35.35,4.04,30.98,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.202858032,,
SET-Solar,SDM-170/(170)-72M,170 W Monocrystalline Module,N,170,149.8,,Monocrystalline,1.277,72,Mono-c-Si,5.25,43.6,4.76,35.8,45.4,-0.538545,0.04381,-0.399144,-0.047189,-0.494137,0.93,33.72,3.7,31.78,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.183770838,,
SET-Solar,SETA-125-170W-72M,170 W Monocrystalline Module,N,170,150.1,,Monocrystalline,1.277,72,Mono-c-Si,5.15,44.3,4.8,35.4,45.8,-0.522,0.072,-0.444,0.0184,-0.576,0.97,35.55,4.13,31.15,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.202223307,,
SET-Solar,SDM-170/(175)-72M,175 W Monocrystalline Module,N,175,154.3,,Monocrystalline,1.277,72,Mono-c-Si,5.3,43.9,4.85,36.2,45.4,-0.538545,0.04381,-0.399144,-0.047189,-0.494137,0.95,37.08,3.87,32.35,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.201139442,,
SET-Solar,SETA-125-175W-72M,175 W Monocrystalline Module,N,175,154.6,,Monocrystalline,1.277,72,Mono-c-Si,5.25,44.5,4.9,35.7,45.8,-0.522,0.072,-0.444,0.0184,-0.576,0.94,36.86,4.27,31.64,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.197913596,,
SET-Solar,SETB-125-175W-72M,175 W Monocrystalline Module,N,175,150.8,,Monocrystalline,1.262,72,Mono-c-Si,5.17,44.8,4.86,36,48.2,-0.556,0.045,-0.404,-0.061,-0.506,1.03,35.2,3.82,30.47,,,,,,,,,Rack,1,Flat Plate,0.802,1.574,1,0.207011023,,
SET-Solar,SDM-170/(180)-72M,180 W Monocrystalline Module,N,180,158.9,,Monocrystalline,1.277,72,Mono-c-Si,5.35,44.2,4.9,36.8,45.4,-0.538545,0.04381,-0.399144,-0.047189,-0.494137,0.96,37.69,3.91,32.89,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.200842849,,
SET-Solar,SETA-125-180W-72M,180 W Monocrystalline Module,N,180,159.1,,Monocrystalline,1.277,72,Mono-c-Si,5.35,44.8,5,36,45.8,-0.522,0.072,-0.444,0.0184,-0.576,0.96,37.17,4.36,31.91,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.197992793,,
SET-Solar,SETB-125-180W-72M,180 W Monocrystalline Module,N,180,155.3,,Monocrystalline,1.262,72,Mono-c-Si,5.2,45,5,36,48.2,-0.556,0.045,-0.404,-0.061,-0.506,1.06,35.2,3.93,30.47,,,,,,,,,Rack,1,Flat Plate,0.802,1.574,1,0.207058351,,
SET-Solar,SETD-125-180W-72M,180 W Monocrystalline Module,N,180,161.1,,Monocrystalline,1.277,72,Mono-c-Si,5.27,43.44,4.97,36.25,47.1,-0.4462,0.065,-0.365,0.0248,-0.4358,1.01,34.76,4.03,32.64,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.194951759,,
SET-Solar,SDM-170/(185)-72M,185 W Monocrystalline Module,N,185,163.4,,Monocrystalline,1.277,72,Mono-c-Si,5.4,44.5,4.95,37.5,45.4,-0.538545,0.04381,-0.399144,-0.047189,-0.494137,0.97,38.41,3.95,33.51,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.201163748,,
SET-Solar,SETA-125-185W-72M,185 W Monocrystalline Module,N,185,163.7,,Monocrystalline,1.277,72,Mono-c-Si,5.5,44.8,5.15,36,45.8,-0.522,0.072,-0.444,0.0184,-0.576,0.99,37.17,4.49,31.91,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.198420886,,
SET-Solar,SETB-125-185W-72M,185 W Monocrystalline Module,N,185,159.8,,Monocrystalline,1.262,72,Mono-c-Si,5.25,45.3,5.11,36.2,48.2,-0.556,0.045,-0.404,-0.061,-0.506,1.08,35.4,4.01,30.64,,,,,,,,,Rack,1,Flat Plate,0.802,1.574,1,0.207038205,,
SET-Solar,SETD-125-185W-72M,185 W Monocrystalline Module,N,185,165.7,,Monocrystalline,1.277,72,Mono-c-Si,5.4,43.47,5.1,36.28,47.1,-0.4462,0.065,-0.365,0.0248,-0.4358,1.04,34.79,4.13,32.67,,,,,,,,,Rack,1,Flat Plate,0.808,1.58,1,0.194805399,,
SET-Solar,SETB-156-190W-54P,190 W Polycrystalline Module,N,190,165.4,,Polycrystalline,1.479,54,Multi-c-Si,7.98,32.6,7.12,26.7,46.6,-0.551,0.063,-0.389,-0.006,-0.544,1.55,26.96,5.77,23.13,,,,,,,,,Rack,1,Flat Plate,0.994,1.488,1,0.219591481,,
SET-Solar,SETB-156-195W-54P,195 W Polycrystalline Module,N,195,169.9,,Polycrystalline,1.479,54,Multi-c-Si,8.06,32.7,7.28,26.8,46.6,-0.551,0.063,-0.389,-0.006,-0.544,1.58,27.06,5.9,23.21,,,,,,,,,Rack,1,Flat Plate,0.994,1.488,1,0.219588401,,
SET-Solar,SETB-156-200W-54P,200 W Polycrystalline Module,N,200,174.4,,Polycrystalline,1.479,54,Multi-c-Si,8.24,32.8,7.44,26.9,46.6,-0.551,0.063,-0.389,-0.006,-0.544,1.62,27.17,6.03,23.3,,,,,,,,,Rack,1,Flat Plate,0.994,1.488,1,0.21962059,,
SET-Solar,SETB-156-205W-54P,205 W Polycrystalline Module,N,205,178.9,,Polycrystalline,1.479,54,Multi-c-Si,8.38,33,7.59,27,46.6,-0.551,0.063,-0.389,-0.006,-0.544,1.65,27.27,6.15,23.39,,,,,,,,,Rack,1,Flat Plate,0.994,1.488,1,0.219396408,,
SET-Solar,SETB-156-210W-54P,210 W Polycrystalline Module,N,210,183.4,,Polycrystalline,1.479,54,Multi-c-Si,8.52,33.1,7.75,27.1,46.6,-0.551,0.063,-0.389,-0.006,-0.544,1.68,27.37,6.28,23.47,,,,,,,,,Rack,1,Flat Plate,0.994,1.488,1,0.219497477,,
Shandong Dahai Group,DHP72-290,290 W Polycrystalline Module,N,290,260.8,,Polycrystalline,1.94,72,Multi-c-Si,8.21,45.08,7.95,36.48,46.6,-0.44279,0.05225,-0.33458,0.00001,-0.4342,1.57,35.18,6.28,33.18,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.190711162,,
Shandong Dahai Group,DHP72-295,295 W Polycrystalline Module,N,295,265.4,,Polycrystalline,1.94,72,Multi-c-Si,8.25,45.16,7.98,36.97,46.6,-0.44279,0.05225,-0.33458,0.00001,-0.4342,1.58,35.65,6.31,33.63,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.190713957,,
Shandong Dahai Group,DHP72-300,300 W Polycrystalline Module,N,300,270.1,,Polycrystalline,1.94,72,Multi-c-Si,8.29,45.24,8.04,37.31,46.6,-0.44279,0.05225,-0.33458,0.00001,-0.4342,1.59,35.98,6.35,33.94,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.190683096,,
Shandong Dahai Group,DHP72-305,305 W Polycrystalline Module,N,305,274.7,,Polycrystalline,1.94,72,Multi-c-Si,8.34,45.31,8.09,37.7,46.6,-0.44279,0.05225,-0.33458,0.00001,-0.4342,1.6,36.35,6.39,34.29,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.190696264,,
Shandong Dahai Group,DHP72-310,310 W Polycrystalline Module,N,310,279.3,,Polycrystalline,1.94,72,Multi-c-Si,8.4,45.37,8.14,38.08,46.6,-0.44279,0.05225,-0.33458,0.00001,-0.4342,1.61,36.72,6.43,34.64,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.190682924,,
Shandong Linuo Photovoltaic Hi-Tech,LN180(36)M-175,175 W Monocrystalline Module,N,175,152.6,,Monocrystalline,1.285,72,Mono-c-Si,5.25,43.99,4.54,38.55,48.1,-0.515,0.046,-0.387,-0.01,-0.517,0.94,37.51,3.59,34.4,,,,,,,,,Rack,1,Flat Plate,0.808,1.59,1,0.200571009,,
Shandong Linuo Photovoltaic Hi-Tech,LN180(36)M-180,180 W Monocrystalline Module,N,180,157.1,,Monocrystalline,1.285,72,Mono-c-Si,5.35,44.07,4.61,39.05,48.1,-0.515,0.046,-0.387,-0.01,-0.517,0.95,38,3.65,34.84,,,,,,,,,Rack,1,Flat Plate,0.808,1.59,1,0.200574367,,
Shandong Linuo Photovoltaic Hi-Tech,LN180(36)M-185,185 W Monocrystalline Module,N,185,161.7,,Monocrystalline,1.285,72,Mono-c-Si,5.55,44.16,5.03,36.8,48.1,-0.515,0.046,-0.387,-0.01,-0.517,1.04,35.81,3.98,32.83,,,,,,,,,Rack,1,Flat Plate,0.808,1.59,1,0.200664269,,
Shandong Linuo Photovoltaic Hi-Tech,LN180(36)M-190,190 W Monocrystalline Module,N,190,166.2,,Monocrystalline,1.285,72,Mono-c-Si,5.23,48.1,4.69,40.52,48.1,-0.515,0.046,-0.387,-0.01,-0.517,0.97,39.43,3.71,36.15,,,,,,,,,Rack,1,Flat Plate,0.808,1.59,1,0.200592481,,
Shandong Linuo Photovoltaic Hi-Tech,LN240(30)P-220,220 W Polycrystalline Module,N,220,191.5,,Polycrystalline,1.639,60,Multi-c-Si,7.98,36.18,7.29,30.18,47.4,-0.536,0.046,-0.382,-0.042,-0.503,1.43,31.45,5.94,27.05,,,,,,,,,Rack,1,Flat Plate,0.992,1.652,1,0.204784624,,
Shandong Linuo Photovoltaic Hi-Tech,LN240(30)P-225,225 W Polycrystalline Module,N,225,196,,Polycrystalline,1.639,60,Multi-c-Si,8.09,36.45,7.34,30.66,47.4,-0.536,0.046,-0.382,-0.042,-0.503,1.44,31.95,5.99,27.49,,,,,,,,,Rack,1,Flat Plate,0.992,1.652,1,0.204813677,,
Shandong Linuo Photovoltaic Hi-Tech,LN240(30)P-230,230 W Polycrystalline Module,N,230,200.5,,Polycrystalline,1.639,60,Multi-c-Si,8.11,37.08,7.38,31.17,47.4,-0.536,0.046,-0.382,-0.042,-0.503,1.45,32.48,6.02,27.94,,,,,,,,,Rack,1,Flat Plate,0.992,1.652,1,0.204804074,,
Shandong Linuo Photovoltaic Hi-Tech,LN240(30)P-235,235 W Polycrystalline Module,N,235,205,,Polycrystalline,1.639,60,Multi-c-Si,8.18,37.23,7.43,31.62,47.4,-0.536,0.046,-0.382,-0.042,-0.503,1.46,32.95,6.06,28.35,,,,,,,,,Rack,1,Flat Plate,0.992,1.652,1,0.204718023,,
